id,is_iceberg
89dbe7f7,0.974553644657135
dbd27d22,0.554305434226990
a2ea1561,0.381470352411270
d63402af,0.006247375626117
1ac8bb92,0.974056959152222
8beffca5,0.440639466047287
46741f3e,0.001862281234935
e5ee6aa7,0.000586917274632
5ecd892b,0.541386008262634
69892166,0.855470240116119
2f725a81,0.615948617458344
810abfe4,0.000346110697137
e6f973e6,0.488319426774979
c60a5c46,0.008104337379336
c42b9e08,0.624503850936890
c3f00c23,0.122575663030148
5307fdb8,0.988134980201721
3e4f005e,0.037138737738132
4a4cc2e0,0.720961213111877
9bdd88d1,0.000024431947168
0d832bed,0.489471107721329
14a134fa,0.145155295729637
78a41676,0.013544910587370
0bd4658e,0.199926882982254
4a311bb0,0.569597542285919
f939c817,0.010609219782054
956adc4d,0.992937147617340
f8a119f5,0.436353087425232
61faa1ad,0.024751514196396
6725eb3e,0.006445967592299
17b3a8fd,0.179966568946838
49a88dfc,0.011006005108356
2d6ec645,0.647101342678070
0d4d77ba,0.421140730381012
3ee672a2,0.993251502513885
738b41fd,0.369627594947815
f7fb320d,0.246682837605476
b42fad18,0.207084938883781
4ab8b00a,0.433728396892548
f7870f2b,0.517747342586517
4978666a,0.483808249235153
f1b0d6c7,0.010708639398217
5642407f,0.293911010026932
36d4ff92,0.976549148559570
4139aba2,0.074450127780437
7585ce58,0.269173294305801
33e25984,0.954380750656128
ac46f3c9,0.018403340131044
fc34a5b8,0.630951464176178
85c36a8f,0.286928653717041
b2d8a426,0.160520061850548
13ec60d1,0.742988705635071
9d440f42,0.231541797518730
1c0a891e,0.538757741451263
981c3bc3,0.996960043907166
295604f4,0.236787408590317
16ca16c3,0.122274912893772
b4dda837,0.444959759712219
88d088ef,0.127190679311752
1b4fa160,0.069600202143192
f371bd82,0.049647714942694
b130a0b7,0.897726714611053
ebf1de82,0.545152962207794
01e651c3,0.051739115267992
51b1fecc,0.339317381381989
fa635a31,0.003184764413163
97b7d789,0.017201932147145
2f598053,0.056415818631649
c0e3e148,0.389317005872726
cfa175a8,0.265296638011932
3d7e09d8,0.675611019134521
44a13d1b,0.941883862018585
c66b0948,0.036119882017374
976a6d64,0.087944880127907
8bbd8909,0.593412399291992
522890fd,0.024294719099998
f23a3b95,0.370619475841522
680039dc,0.242063939571381
93028e53,0.546767234802246
22a16932,0.051895078271627
7d8126d2,0.153166189789772
ba2ecd75,0.022214647382498
8071bdd7,0.221727460622787
96d5aeee,0.004575051832944
154be68f,0.534903883934021
d8c2bfe2,0.941416978836060
f76d47b0,0.115477263927460
0e781ade,0.011758809909225
13cf6060,0.011076849885285
cd99f710,0.010313433595002
d10005bb,0.054168671369553
3a31445f,0.994366824626923
3157202d,0.069075457751751
6ee64703,0.179287016391754
e5de8685,0.716028928756714
02cc70ba,0.040609255433083
50984a87,0.584676623344421
fa94957a,0.891147077083588
eab406b4,0.827336430549622
3ad39398,0.850843489170074
9ecf3802,0.013139548711479
6048ae7b,0.363693118095398
9dc68871,0.014016220346093
13701465,0.528302490711212
8d8779f3,0.004017331171781
0712f269,0.228637427091599
722c2597,0.002019027480856
478a2b08,0.290705680847168
38f5fb41,0.339607357978821
c52ad74d,0.959561645984650
0c85fd09,0.145412474870682
f1582cba,0.897166192531586
ff836697,0.903815984725952
ddfe4802,0.033126305788755
3cef3bc7,0.962045729160309
6a21542b,0.230302736163139
150e23c4,0.918765962123871
078c6d99,0.801584422588348
1dcd1dc3,0.008100523613393
39967e45,0.248355701565742
6b6333aa,0.000228025703109
4ae61433,0.087884791195393
f96362e0,0.320161700248718
97a88aac,0.003981961403042
427ae8ce,0.580540239810944
209d4b15,0.597798824310303
64b453bd,0.005466225091368
0f5a484e,0.520410239696503
5ac74969,0.774286448955536
736ed43e,0.254346400499344
8533795f,0.039866928011179
f5b54fb6,0.521083712577820
6eb4c041,0.431204795837402
97afdf42,0.826549828052521
1bb488db,0.091038078069687
f132e44d,0.008544689975679
d3c2f140,0.301676243543625
1756794d,0.331615865230560
9efcc11f,0.000530434946995
14c966cf,0.526743054389954
59cfe4d1,0.043552089482546
883151f4,0.000654309231322
34c4c9ff,0.280955731868744
70b4c2eb,0.796553611755371
96a337d9,0.366865694522858
7fe89ffa,0.545658648014069
057c7a22,0.000342730345437
451cc057,0.018145723268390
05076700,0.001298827817664
dc52f6c1,0.149810999631882
b03a59f9,0.001318983733654
129ed4b0,0.227088212966919
fb611563,0.961901903152466
ac32e6f1,0.326197236776352
c05c5ab0,0.431780159473419
3163d5ed,0.062989689409733
02096ca4,0.159718230366707
e92496c0,0.211763307452202
1a9e2c50,0.878997325897217
0864e334,0.819290637969971
d976faeb,0.443026036024094
1d7b342f,0.026463316753507
281bc1ea,0.005362657364458
bea9f0cf,0.267576187849045
f4afa0e6,0.000051859602536
e1b5ef69,0.284336447715759
b50539fd,0.051160778850317
2a8c9c15,0.307478606700897
157ebb0c,0.878141462802887
247d3614,0.032055120915174
0c6cc0cb,0.022849310189486
aae88d39,0.004909180104733
0c77b464,0.818671286106110
963cf5ea,0.610879719257355
1b371d8b,0.642904400825500
225bc00f,0.092480346560478
bc0a4eec,0.032474260777235
1099782e,0.098397918045521
a18feadd,0.846731841564178
ad7f4932,0.183898329734802
5f8f831e,0.560002684593201
b5167c35,0.001070740399882
0230b06d,0.413546204566956
f8d7f7ba,0.019594270735979
08bd1053,0.380623131990433
58e4dc8c,0.006082314532250
4793ce8e,0.480197489261627
304caab4,0.000034252909245
f2ee6d7f,0.805860638618469
e1f9c0e4,0.585236012935638
8e40401c,0.083563335239887
5d9eaba2,0.042762171477079
55e7562c,0.190251171588898
9da6cb4b,0.541920304298401
c3c1c8ec,0.000155426780111
3b38698e,0.107438571751118
6c9eb909,0.128868713974953
482a3d1d,0.107106842100620
0e9918f0,0.641354024410248
ef894fd2,0.000019008117306
4b82e7f7,0.987310409545898
b9cdd7fb,0.492795765399933
94a496f4,0.106855437159538
995eacae,0.586111009120941
41b02e58,0.920570552349091
69f04617,0.044292431324720
c889a03c,0.973535835742950
91f98acf,0.989057838916779
9135c19f,0.964858472347260
1f0e9c09,0.377111226320267
260d6e8e,0.000035802695493
46334397,0.010117758065462
f34ddf31,0.132314816117287
4d6177d7,0.813131749629974
76a57270,0.142418950796127
217b8cea,0.211429476737976
9a45a566,0.001615017536096
1b55c75e,0.000004470829026
7bd92ec6,0.996233165264130
6c409f41,0.243647262454033
df3e48eb,0.378762751817703
62723e57,0.023240409791470
b8e627bf,0.000565012334846
86bb5d85,0.509233295917511
77e5034c,0.905794203281403
607079e5,0.088472388684750
96879fb4,0.001464645494707
6afe606d,0.901683330535889
4129802f,0.748088359832764
a42300ef,0.465942770242691
1af842f5,0.812603890895844
3fe57d78,0.999256193637848
f4e60ed5,0.943739175796509
68c8337b,0.043985594063997
914ed5b5,0.397960513830185
a6bb5987,0.537703394889832
c781c439,0.266495615243912
47a1a25e,0.378708243370056
80ea0713,0.610284566879272
a9d001bc,0.441138863563538
f94d098a,0.050887808203697
3e230e0e,0.107669711112976
24afa485,0.007104146759957
bc37db7f,0.047975242137909
83f99e4d,0.009503811597824
1a8d86f7,0.078441262245178
38136419,0.579138278961182
d393e637,0.369574546813965
36902570,0.817723393440247
327f7b25,0.932210087776184
3f8543c6,0.006192508619279
a0d42a70,0.726770460605621
e07ba430,0.476773858070374
c6e53803,0.195603132247925
fec4dad8,0.158507853746414
933fc5ba,0.721708357334137
c27eda4e,0.908228576183319
9b94d2c2,0.008958456106484
a2dbdb31,0.511614561080933
816258dd,0.173355460166931
81f11218,0.098089374601841
c4bd9d04,0.306329250335693
c6ce9bf9,0.393155187368393
a7b3cc29,0.006472182925791
527870bf,0.322777390480042
9af26068,0.984698474407196
0b591e70,0.947417318820953
2b1e57c5,0.152228191494942
194db786,0.538908302783966
e09ba644,0.996588945388794
fa2ed3e5,0.947993874549866
1ba92726,0.564035952091217
8c8f45b4,0.010761841200292
f8889f44,0.087861575186253
598e255b,0.170540675520897
45f1aa7a,0.344759225845337
022956a3,0.004710757173598
d406064d,0.154946520924568
76617947,0.000022227523004
d0e5dccb,0.094374865293503
33271da6,0.091049358248711
0840e2b1,0.675248980522156
521a9f4d,0.825041174888611
7286b1dc,0.633785545825958
5b6acc2d,0.003187465947121
e034cd34,0.989875853061676
46577660,0.319549530744553
bb4d6f24,0.334011703729630
bfc7a3f2,0.274304658174515
abc66be8,0.259607404470444
3627189f,0.978843688964844
e49a77f6,0.017928583547473
a209d7ee,0.042627885937691
dee69cf6,0.529384970664978
9a6261a0,0.024231230840087
a8e444c6,0.039246939122677
a6a66a28,0.979341328144073
db7022ff,0.002786179771647
0dfb45d9,0.410947471857071
81c983aa,0.000175771885552
a98fb5e1,0.862385213375092
99e004d7,0.002032494172454
d16e5fbb,0.010009676218033
3c352f9e,0.374711722135544
12202699,0.117590934038162
86af0236,0.630225896835327
f3703e6f,0.719204545021057
4a71dc34,0.555971622467041
321edcdc,0.011432806029916
e365a657,0.062864698469639
45755c9c,0.172640874981880
873b0829,0.015566202811897
72ccd009,0.037169963121414
205243d9,0.784653365612030
d9202f36,0.081213310360909
9d0c30b0,0.243265256285667
56644ace,0.393456637859344
c63f527f,0.072217851877213
bb84b9bd,0.939247786998749
6f68caf0,0.415094941854477
8492119b,0.000709581072442
71bde48d,0.965393006801605
d2d6e2ba,0.768949329853058
6f4b309c,0.055873800069094
b3cc5ba3,0.332094222307205
fee39547,0.546869277954102
4893137a,0.967651307582855
e283c4c4,0.477589756250381
25bac62b,0.443367570638657
8fd88dd6,0.000584935245570
b48c104e,0.018456501886249
221d500b,0.157177850604057
8f0de087,0.088694721460342
32342e03,0.003551118308678
a8da99d8,0.002766903722659
93203755,0.593624114990234
d3c88528,0.967070877552032
0d7a17b3,0.421304196119308
bd72f5ec,0.994239449501038
e953c0fd,0.222033783793449
e730b6c6,0.915486693382263
c086033a,0.381472587585449
a521d303,0.204701662063599
b023957a,0.022935336455703
3e0f04e8,0.000230007048231
60647cba,0.017141165211797
2f5c43a8,0.603641986846924
b54ba69b,0.526039540767670
eac962ff,0.506920754909515
7e2a3763,0.319464713335037
9362d863,0.396891564130783
8f1b833c,0.221914976835251
79727ff5,0.008959920145571
62614c75,0.940110206604004
75a03adf,0.205808877944946
cf138392,0.152445197105408
bf467a96,0.006517069414258
c8b34651,0.941638350486755
105a5c54,0.000233853599639
bf6de75c,0.244222611188889
060702c8,0.949344992637634
921bad2c,0.639953613281250
e0d17eb0,0.013740149326622
9a3825c9,0.356513977050781
8eda717f,0.085062853991985
78906e0c,0.977543056011200
c60100ad,0.976961433887482
90a72a52,0.228320002555847
d80e4ed4,0.326913684606552
339cd0d2,0.158493921160698
d99de899,0.148304164409637
357e20d1,0.000005607766525
a4d190da,0.413337945938110
bd226217,0.015668155625463
476e2771,0.953194916248322
4e483506,0.013979838229716
f70ea081,0.970505177974701
4645e56f,0.981647193431854
e6d05940,0.747767508029938
f8b3c6af,0.962108969688416
c89d6aad,0.575102448463440
0cb57f6e,0.545837998390198
86a4be46,0.016900179907680
75e62d7e,0.000209716657992
ebc36374,0.367579251527786
0ebcb731,0.991681039333344
24d000c5,0.007314283866435
f3c9a4f6,0.918790936470032
1bc59730,0.006048290524632
47ea0bff,0.646499812602997
cdeccfdd,0.075451195240021
15e09a1d,0.404635637998581
00652788,0.223819121718407
23649c84,0.007020565681159
91188a77,0.111705757677555
eaca8580,0.353036910295486
4ce9daeb,0.701319456100464
d4220673,0.628818273544312
b6a87aef,0.110948033630848
8333ebed,0.648659229278564
950a3453,0.041744913905859
7074f6c9,0.529444873332977
98a02caf,0.195280253887177
59c8d2b3,0.974353730678558
d99d13bd,0.902707219123840
de86f1cf,0.969334006309509
8f4b1985,0.919096350669861
a7779b04,0.022795092314482
2caeab11,0.335744112730026
16aeea7c,0.654919028282166
b9d19ab9,0.973292768001556
29c5d2fd,0.993875682353973
efcefa55,0.403720498085022
099161c3,0.554083704948425
12b49195,0.000124644560856
96a1ce13,0.843815863132477
67964b4f,0.000000226988860
b61c605c,0.057944122701883
bcfc0f16,0.204418912529945
bf0cb956,0.032399959862232
12f6aa7d,0.519986212253571
f36f3a0c,0.004899199586362
83490492,0.561296403408051
e3b62b60,0.035286702215672
20b27d66,0.982158720493317
25c3ce93,0.694084048271179
67a2ff0b,0.331978946924210
9b2d3c1a,0.871442556381226
8ad51f7d,0.000861104868818
14137b57,0.084014557301998
9ea5aa79,0.013581746257842
5ea1d2dd,0.088561438024044
979c867e,0.591050982475281
7ea1e1b6,0.060965854674578
d65520ba,0.001224026433192
765ad2e2,0.538513720035553
d2957326,0.627570748329163
24349e24,0.000330290611601
fd8a2ae3,0.022496692836285
b282d98e,0.901321947574615
3eaa7a61,0.263995468616486
16533dd4,0.198642149567604
4adb68d7,0.960484802722931
565005b9,0.175712227821350
51d86e0c,0.938568055629730
30635642,0.841606974601746
d9480a60,0.010223694145679
b2647128,0.419410854578018
20478c55,0.931567490100861
caa0d105,0.139031723141670
474f4534,0.612909078598022
d51e3867,0.844108939170837
e5d1bba7,0.319800227880478
e7000b2a,0.149647414684296
78f06b79,0.000030412014894
8a9f4bee,0.976866781711578
3d716bbe,0.646286249160767
6e1ddef1,0.119371123611927
9826f39a,0.107503339648247
3fdc82f7,0.486900031566620
31f013c3,0.459001123905182
97a9df6d,0.093714006245136
10e65294,0.374783337116241
0bdca1a5,0.491983413696289
374037fa,0.327197968959808
1d1a0cec,0.257813334465027
d415c5ad,0.330981850624084
ced1306d,0.025310048833489
f43497f3,0.327875733375549
ffd13a9e,0.912435889244080
6f67148e,0.059253282845020
be322b68,0.125141993165016
af209b44,0.143364280462265
69b53a4a,0.461457461118698
4c085180,0.240073576569557
608cea18,0.407675355672836
f8bebbfd,0.569879710674286
ae16855d,0.006231584120542
dfc700b3,0.992263436317444
e3bdd9ac,0.862819552421570
87a8ea20,0.025839434936643
3c3da9aa,0.372491210699081
76c882d6,0.001718539278954
9e429645,0.856397926807404
7dc9c990,0.003122701542452
f38d53ef,0.570527732372284
e1785b6e,0.000018814602299
80c673fb,0.860361695289612
a8b8c20b,0.668945133686066
6a1ff150,0.981000721454620
2f68d4fe,0.190938442945480
c462ec65,0.935283362865448
c374d5c4,0.308092296123505
d20769b3,0.401007413864136
c467fe4d,0.069537334144115
1356229e,0.435694903135300
b1532127,0.000001602895168
3777ee22,0.970332980155945
4ba6023f,0.935959815979004
08504ae6,0.597870588302612
5e0b4cc5,0.035502802580595
249a0c1f,0.980323910713196
24b3497f,0.041168905794621
9edcf494,0.000135033711558
53297290,0.354374915361404
6d3a269e,0.919564127922058
1b0d38fc,0.011046293191612
02747427,0.336689174175262
38867253,0.969953835010529
c392dbd0,0.278573006391525
8939734c,0.110113993287086
097ba3af,0.512458562850952
30f0f835,0.212127521634102
bdab1bcf,0.542681574821472
1070a984,0.846309840679169
c41b8a90,0.919655084609985
86a3b5cc,0.561659395694733
d0a3719e,0.651812314987183
b1a8067b,0.001550860935822
911bc6aa,0.176242500543594
67a2d0ac,0.015033008530736
11447262,0.273009568452835
12fd1375,0.026738155633211
f2898538,0.040069196373224
0e7355e2,0.000290478055831
bc2c87c8,0.993547618389130
94001156,0.180547177791595
d5855224,0.690908908843994
a3c1a552,0.391963094472885
edcf54fa,0.078958190977573
a28b90eb,0.779215455055237
63cd028f,0.019758699461818
dbc79657,0.113767050206661
bc856bf1,0.133247196674347
c7e25a70,0.280451118946075
9771b119,0.000021866151656
836db0d9,0.156771451234818
f5685d3e,0.275566071271896
bb04299d,0.423181563615799
163a9d23,0.150756806135178
5283c614,0.000011883799743
2276d5d8,0.240222275257111
ccb77e34,0.005867626983672
d4a75bf3,0.049767248332500
e15f46ea,0.000715024943929
992a45ba,0.472152501344681
056e7768,0.003004891332239
a1dc016b,0.102462425827980
38db82cd,0.034501150250435
3295f3ae,0.300785243511200
a6ff3660,0.045946598052979
5981b799,0.963196218013763
2636d79d,0.000214248793782
7a8521e2,0.085024565458298
9b53021d,0.293834418058395
0a37be18,0.908059060573578
a8676e55,0.954011380672455
3488b8fc,0.439864039421082
b86d4006,0.730879485607147
33888635,0.992939352989197
aa9ca5f9,0.021166516467929
08faf0f6,0.001851320965216
5320cd26,0.005157973617315
2c57fdaa,0.057154715061188
d467ce62,0.046171631664038
888a568e,0.965688526630402
88d6c838,0.788176953792572
8f138517,0.005442681256682
e1108dc0,0.003220594720915
9e9cd6c9,0.066661112010479
ab893af4,0.530579268932343
4d4b30ba,0.457701981067657
7ce15e26,0.103276625275612
dbc45500,0.030631730332971
6a0cde3f,0.256223142147064
2658014c,0.090012423694134
08d20604,0.165509834885597
03c83dc9,0.000488566409331
d741ccd1,0.289847970008850
992d48b6,0.000160381619935
b1ea3253,0.889218091964722
da379e69,0.001491276547313
73b429af,0.932796895503998
2aefe712,0.939529001712799
1e3634f9,0.982019960880280
069ee09e,0.000522890244611
a7970f81,0.051875829696655
23084d2e,0.012595371343195
ac57710a,0.878702044487000
02553267,0.719960391521454
0971c6c7,0.172846153378487
cdb7f1fe,0.109750911593437
d3af3f60,0.371107846498489
59daf44b,0.540925383567810
c2169934,0.534013867378235
da03b56e,0.061016120016575
474ea404,0.274399012327194
f686cdc4,0.556273877620697
f865b354,0.380928963422775
106df554,0.513292253017426
e5637171,0.251463562250137
cba8985c,0.020002549514174
cc09c9ce,0.071629151701927
0b85b33f,0.839422881603241
92f20625,0.952676057815552
6b1379dd,0.517627537250519
ed2b1df1,0.050205197185278
325124e4,0.004920674953610
7455c944,0.000010214543181
fd68ccc1,0.122698463499546
8df9100d,0.618412792682648
c406df9b,0.437656790018082
4978870c,0.010653355158865
383f95d6,0.277971088886261
aba96bbf,0.000890545721631
6bba66b4,0.013216315768659
b86fa0c9,0.352544456720352
a2abc369,0.113274201750755
0b40c014,0.483489692211151
d45add48,0.100608326494694
00193999,0.914606869220734
c2f1b710,0.191786825656891
53750c72,0.327525198459625
3137ef1d,0.670513629913330
bc6b8e2a,0.629117548465729
7cb546c6,0.997220277786255
d59a2349,0.000008195361261
04d04b9a,0.066552981734276
05ac1343,0.059386201202869
2917895f,0.017168169841170
342a1d01,0.944455862045288
78309e4b,0.460201114416122
5c1a5aba,0.054029393941164
fae57f79,0.191557601094246
23821d71,0.576085805892944
5780b19d,0.000931032176595
11c67865,0.423766613006592
8564f114,0.133737742900848
ec7d0fdd,0.243592008948326
9a0446b8,0.249000608921051
5f5da69d,0.236452013254166
7a11839b,0.678873777389526
763c9bbf,0.025638213381171
15a7b5c5,0.070860393345356
e9c7e251,0.204994961619377
2555c207,0.784765839576721
ec8d9784,0.000423696474172
08fd9d10,0.620774328708649
9504ae29,0.011545854620636
0b91a24d,0.257246047258377
e62e6cfe,0.807109951972961
5d1291bb,0.566308617591858
b3c1f2e7,0.304419904947281
c6a8db21,0.105660997331142
f2c137fd,0.874780774116516
b61e8155,0.513681769371033
45b9ee35,0.153595283627510
8fe9c49b,0.000281176267890
b98ceb09,0.543881237506866
70c4a435,0.558489263057709
d953d111,0.351031005382538
da7de86e,0.365656256675720
519f8611,0.497456908226013
75eefdc3,0.017858788371086
62412092,0.995828092098236
de8ec010,0.022055095061660
ee6121f8,0.714217901229858
412b66e0,0.532079041004181
7405c131,0.340029895305634
efff4306,0.254729837179184
5658d679,0.001269551925361
617f88fc,0.064137630164623
a120100b,0.021095266565681
0971369e,0.916246950626373
83f7fe7b,0.852862179279327
12437da1,0.000260430417256
8e7f96a5,0.021244993433356
a08237de,0.013009109534323
a013bd6f,0.006828713696450
c6fdd404,0.977248609066010
317e2af4,0.478940159082413
dd9878c0,0.397803455591202
42e76a51,0.996412575244904
022f77e3,0.252437680959702
cada3682,0.945203125476837
53074f1f,0.023631690070033
e6c19679,0.709329545497894
dfb69b8b,0.003768055001274
e1572941,0.007456541527063
8d549cd2,0.169755786657333
6913594d,0.618309080600739
6e528fd6,0.000803391216323
c8b037c7,0.005114675033838
c3b6c880,0.007736174855381
9684ac04,0.000047136327339
6d974acc,0.084223292768002
57b10462,0.349156886339188
b2373298,0.008686392568052
8e946e10,0.789483964443207
6acee7de,0.043829899281263
8ad7cc2f,0.000886856287252
8e6e087e,0.632827877998352
c3e46df5,0.017504144459963
f6983f34,0.611269593238831
8130a3aa,0.013116481713951
0f11be03,0.367608785629272
766073e1,0.452960193157196
e67f6889,0.953514873981476
148a0930,0.000358930905350
b333ff97,0.706691503524780
1c148a28,0.025888675823808
ee0b02d7,0.574857831001282
fa1c5f6d,0.882604241371155
9b12ae1f,0.026268029585481
3bb60b1b,0.417557388544083
096e7594,0.506829321384430
ac98996a,0.302945554256439
1b7b9b9d,0.038181565701962
61b2ac6f,0.354947537183762
2bd414a8,0.724883317947388
73d12826,0.013026380911469
29f7ec33,0.017479404807091
265f8aa8,0.925360023975372
0d6be675,0.547142326831818
a00ecdf6,0.394565939903259
c414328a,0.330826044082642
d47de87e,0.061065804213285
376f984f,0.016754340380430
12a35aa5,0.536607682704926
8ecfd739,0.000806858995929
2cbc30f4,0.368795901536942
aa4bdf31,0.479287236928940
69d18f51,0.783068180084229
50cd4394,0.085925355553627
bda732e1,0.157104715704918
8e77e385,0.398678392171860
49dfd51a,0.218768462538719
b0a3e728,0.912873089313507
518061ec,0.539899349212646
bb306c8c,0.001194862066768
1b2cf099,0.003721333807334
e7c405e4,0.004610416945070
1fc79c9d,0.240335971117020
3427cd60,0.977765858173370
8fc604cd,0.996191501617432
0981acfd,0.003817854914814
512e9c5c,0.253323704004288
ae9f2426,0.023629670962691
a8cd44c8,0.912787973880768
acac91c3,0.990923941135406
35988937,0.419740945100784
2a2dd539,0.055830132216215
3f971e0a,0.097893558442593
7e09131c,0.174507498741150
82726c59,0.496494948863983
ec4c3dbd,0.301868975162506
2a851255,0.029190139845014
2cebdab4,0.873128354549408
013b617b,0.628021836280823
21a8603a,0.033941011875868
fe2f2579,0.050293412059546
df069a3d,0.511686444282532
595f7f57,0.330504506826401
081bdb0a,0.032665599137545
6f8e7b3a,0.048732537776232
d1824fe1,0.019749468192458
3ddc6778,0.457936197519302
57e4244d,0.582298219203949
18e2e176,0.000340964295901
7394cdbc,0.977640032768250
19821b41,0.001482538878918
12e9563c,0.894120097160339
b96c9ed9,0.980872511863708
096d9c1b,0.548930108547211
97454a30,0.954008460044861
43b6c5d3,0.948328018188477
2c58bcc5,0.002416416537017
0c71dc02,0.276515811681747
f7cd79b0,0.482560545206070
922ec513,0.108353167772293
561b6b2c,0.533985316753387
32913f04,0.572275519371033
77aad507,0.237411260604858
d62d5a9c,0.160817518830299
be70bb3d,0.609354913234711
84920252,0.507620036602020
b9623d93,0.009448670782149
ba925eca,0.352765291929245
181ecadf,0.269875556230545
6fbcc9e2,0.634621560573578
57d5b182,0.117417231202126
d3013a36,0.000276638573268
21cafb54,0.398755759000778
d1a6cc74,0.001874922309071
c4017d47,0.007976056076586
22e05854,0.007851114496589
7eb53ec8,0.944623470306396
c77a806d,0.964769184589386
c114c951,0.973805606365204
71495521,0.000003358866252
98bb1260,0.792287647724152
546ec108,0.411968141794205
78f39102,0.019795781001449
26b6379a,0.400572627782822
8cb14c23,0.033929213881493
75892ee1,0.342450052499771
3d31d65f,0.008671581745148
30784a7a,0.003460725536570
efba2a23,0.971212506294250
9fcb2c5a,0.005510642658919
9910ee7e,0.003436039201915
dc97b587,0.826614975929260
7732ca72,0.613247990608215
c4bac1f1,0.758592605590820
a80ddf30,0.752898573875427
fe79c536,0.013496791012585
84e34259,0.989928781986237
7db3b563,0.000898630532902
5e946e6e,0.787861526012421
76881bf4,0.946387648582458
7c606237,0.033524125814438
7aa06d7d,0.764057457447052
0d035cbc,0.111001096665859
0838e69f,0.065335139632225
f6715e39,0.922752678394318
499004bb,0.033891920000315
4cefc9ec,0.022006375715137
ded95f0a,0.958619058132172
073112c9,0.309755176305771
96cb4df4,0.517793238162994
0962de0b,0.993444919586182
cea18b7b,0.967842221260071
75463cb0,0.380526930093765
4a59c201,0.606670200824738
29d46646,0.861987829208374
e6134ca4,0.120904162526131
445ae936,0.889184057712555
420d8dda,0.987345993518829
bae1b5b1,0.252423852682114
9f49327e,0.551563858985901
18b52f62,0.875082552433014
b02bb341,0.015646196901798
e5be8689,0.078187838196754
b5b85b95,0.144475027918816
b94f72e3,0.001618314883672
a79114fd,0.026117665693164
502ffafa,0.969512701034546
b8e274d7,0.183001697063446
e37f8f63,0.030538721010089
c8a5c9d9,0.025712359696627
d574bf84,0.364698529243469
88bc1b71,0.974060177803040
3261e3ee,0.997010231018066
e65424cf,0.055104259401560
706d2090,0.024014528840780
94d4c49c,0.461275607347488
51ba3d48,0.439608186483383
fdd4c395,0.436132937669754
12eed563,0.883235216140747
f93627e8,0.928327202796936
df51a7cd,0.022777037695050
c84092af,0.350170582532883
514a25a2,0.110151812434196
5d421481,0.604233443737030
d3859efd,0.988704025745392
eb024725,0.004609907045960
0d8537a5,0.513193249702454
fe708ff7,0.492360442876816
1790bbf0,0.368370324373245
8a30487e,0.002818197943270
70a01d16,0.208934485912323
89bb7fca,0.799213171005249
398c1300,0.004074262920767
41b43c73,0.001047406578436
72d2839a,0.016346720978618
beeb98cf,0.027113193646073
c409f194,0.993640005588531
0c654278,0.002362142782658
fb155295,0.823263227939606
103d1e1d,0.988052010536194
6c755ff3,0.000224449118832
3722a062,0.187000811100006
90611922,0.555492639541626
77b432f1,0.971724927425385
ccf53246,0.853158473968506
4c52089f,0.497254371643066
81e05676,0.016729377210140
732c51d0,0.308402031660080
b60c6094,0.351844072341919
2e9db48a,0.944994449615479
68cdc732,0.037354737520218
